Entity,Code,Year,OilConsumption,CountryCode
South Africa,ZAF,1991,201.7545166,ZA
South Africa,ZAF,1992,208.363739,ZA
South Africa,ZAF,1993,216.7726746,ZA
South Africa,ZAF,1994,226.2335205,ZA
South Africa,ZAF,1995,241.2606812,ZA
South Africa,ZAF,1996,248.5072174,ZA
South Africa,ZAF,1997,252.6028137,ZA
South Africa,ZAF,1998,256.4529419,ZA
South Africa,ZAF,1999,259.9806824,ZA
South Africa,ZAF,2000,264.2983093,ZA
South Africa,ZAF,2001,269.9823914,ZA
South Africa,ZAF,2002,276.9421387,ZA
South Africa,ZAF,2003,286.9231567,ZA
South Africa,ZAF,2004,297.6923828,ZA
South Africa,ZAF,2005,298.2188416,ZA
South Africa,ZAF,2006,304.0121155,ZA
South Africa,ZAF,2007,310.2475281,ZA
South Africa,ZAF,2008,294.224762,ZA
South Africa,ZAF,2009,288.5582275,ZA
South Africa,ZAF,2010,301.2467651,ZA
South Africa,ZAF,2011,304.7805176,ZA
South Africa,ZAF,2012,312.5933228,ZA
South Africa,ZAF,2013,318.1174316,ZA
South Africa,ZAF,2014,313.677124,ZA
South Africa,ZAF,2015,346.1039429,ZA
South Africa,ZAF,2016,331.8594971,ZA
South Africa,ZAF,2017,331.173584,ZA
South Africa,ZAF,2018,331.3251648,ZA
South Africa,ZAF,2019,327.8932495,ZA
South Africa,ZAF,2020,267.8717041,ZA
South Africa,ZAF,2021,289.1666565,ZA
South America,,1965,741.8413696,
South America,,1966,787.4890137,
South America,,1967,806.4468994,
South America,,1968,874.4987793,
South America,,1969,910.8325806,
South America,,1970,937.9095459,
South America,,1971,997.0900269,
South America,,1972,1063.525757,
South America,,1973,1172.523682,
South America,,1974,1225.790405,
South America,,1975,1234.893555,
South America,,1976,1297.182495,
South America,,1977,1352.478027,
South America,,1978,1415.236206,
South America,,1979,1496.434937,
South America,,1980,1501.049072,
South America,,1981,1477.845581,
South America,,1982,1461.373047,
South America,,1983,1411.233643,
South America,,1984,1390.817993,
South America,,1985,1397.078125,
South America,,1986,1489.908569,
South America,,1987,1528.447388,
South America,,1988,1575.372192,
South America,,1989,1556.015381,
South America,,1990,1537.565063,
South America,,1991,1560.004883,
South America,,1992,1696.003662,
South America,,1993,1716.540527,
South America,,1994,1842.360107,
South America,,1995,1902.884033,
South America,,1996,1935.460815,
South America,,1997,2067.474121,
South America,,1998,2142.436279,
South America,,1999,2190.0354,
South America,,2000,2134.067383,
South America,,2001,2135.449707,
South America,,2002,2132.609863,
South America,,2003,2084.281738,
South America,,2004,2168.959229,
South America,,2005,2236.537354,
South America,,2006,2276.333496,
South America,,2007,2438.48999,
South America,,2008,2526.211914,
South America,,2009,2513.464355,
South America,,2010,2679.01709,
South America,,2011,2792.624512,
South America,,2012,2916.185059,
South America,,2013,3051.621826,
South America,,2014,3051.637939,
South America,,2015,2913.320068,
South America,,2016,2761.442871,
South America,,2017,2738.072021,
South America,,2018,2638.776855,
South America,,2019,2595.694824,
South America,,2020,2318.180664,
South America,,2021,2549.027832,
South Korea,KOR,1965,15.12458515,
South Korea,KOR,1966,22.64534187,
South Korea,KOR,1967,39.25714493,
South Korea,KOR,1968,58.03968048,
South Korea,KOR,1969,78.77083588,
South Korea,KOR,1970,98.39097595,
South Korea,KOR,1971,111.1239624,
South Korea,KOR,1972,115.9929657,
South Korea,KOR,1973,142.779541,
South Korea,KOR,1974,147.4879456,
South Korea,KOR,1975,167.1740265,
South Korea,KOR,1976,187.6716156,
South Korea,KOR,1977,223.6099701,
South Korea,KOR,1978,255.6979065,
South Korea,KOR,1979,287.6842651,
South Korea,KOR,1980,284.9825439,
South Korea,KOR,1981,282.1467896,
South Korea,KOR,1982,280.0683899,
South Korea,KOR,1983,293.0310669,
South Korea,KOR,1984,294.2903137,
South Korea,KOR,1985,311.1194458,
South Korea,KOR,1986,338.9009094,
South Korea,KOR,1987,356.2642822,
South Korea,KOR,1988,425.9541321,
South Korea,KOR,1989,486.6819458,
South Korea,KOR,1990,589.9107056,
South Korea,KOR,1991,717.3476563,
South Korea,KOR,1992,868.0751343,
South Korea,KOR,1993,953.1818848,
South Korea,KOR,1994,1046.295288,
South Korea,KOR,1995,1141.575562,
South Korea,KOR,1996,1221.481445,
South Korea,KOR,1997,1342.775879,
South Korea,KOR,1998,1117.262085,
South Korea,KOR,1999,1198.389771,
South Korea,KOR,2000,1227.262695,
South Korea,KOR,2001,1227.475342,
South Korea,KOR,2002,1249.256226,
South Korea,KOR,2003,1259.749023,
South Korea,KOR,2004,1250.865479,
South Korea,KOR,2005,1257.237793,
South Korea,KOR,2006,1258.553467,
South Korea,KOR,2007,1292.233154,
South Korea,KOR,2008,1232.241943,
South Korea,KOR,2009,1246.879761,
South Korea,KOR,2010,1273.998535,
South Korea,KOR,2011,1286.905762,
South Korea,KOR,2012,1332.985352,
South Korea,KOR,2013,1335.017456,
South Korea,KOR,2014,1329.790405,
South Korea,KOR,2015,1393.776611,
South Korea,KOR,2016,1519.514893,
South Korea,KOR,2017,1504.567505,
South Korea,KOR,2018,1499.698853,
South Korea,KOR,2019,1486.994629,
South Korea,KOR,2020,1405.675293,
South Korea,KOR,2021,1497.431763,
South and Central America (BP),,1965,1014.026245,
South and Central America (BP),,1966,1067.004761,
South and Central America (BP),,1967,1097.797241,
South and Central America (BP),,1968,1172.604126,
South and Central America (BP),,1969,1217.732544,
South and Central America (BP),,1970,1282.945557,
South and Central America (BP),,1971,1350.246704,
South and Central America (BP),,1972,1455.67981,
South and Central America (BP),,1973,1594.361572,
South and Central America (BP),,1974,1648.11731,
South and Central America (BP),,1975,1645.855713,
South and Central America (BP),,1976,1719.893921,
South and Central America (BP),,1977,1794.844482,
South and Central America (BP),,1978,1863.311646,
South and Central America (BP),,1979,1948.164551,
South and Central America (BP),,1980,1987.766113,
South and Central America (BP),,1981,1966.127319,
South and Central America (BP),,1982,1898.606201,
South and Central America (BP),,1983,1828.660522,
South and Central America (BP),,1984,1827.863037,
South and Central America (BP),,1985,1811.658081,
South and Central America (BP),,1986,1899.62085,
South and Central America (BP),,1987,1948.807861,
South and Central America (BP),,1988,1994.860596,
South and Central America (BP),,1989,1995.541504,
South and Central America (BP),,1990,1979.247437,
South and Central America (BP),,1991,1999.738525,
South and Central America (BP),,1992,2137.692383,
South and Central America (BP),,1993,2164.970459,
South and Central America (BP),,1994,2315.874756,
South and Central America (BP),,1995,2390.88208,
South and Central America (BP),,1996,2435.38623,
South and Central America (BP),,1997,2592.921143,
South and Central America (BP),,1998,2701.432373,
South and Central America (BP),,1999,2738.755127,
South and Central America (BP),,2000,2738.798096,
South and Central America (BP),,2001,2756.019531,
South and Central America (BP),,2002,2757.418457,
South and Central America (BP),,2003,2712.166748,
South and Central America (BP),,2004,2803.562744,
South and Central America (BP),,2005,2870.107422,
South and Central America (BP),,2006,2927.009521,
South and Central America (BP),,2007,3087.102539,
South and Central America (BP),,2008,3161.006836,
South and Central America (BP),,2009,3119.560059,
South and Central America (BP),,2010,3281.703857,
South and Central America (BP),,2011,3409.207764,
South and Central America (BP),,2012,3523.313477,
South and Central America (BP),,2013,3644.015625,
South and Central America (BP),,2014,3642.258545,
South and Central America (BP),,2015,3538.856934,
South and Central America (BP),,2016,3409.739258,
South and Central America (BP),,2017,3378.478516,
South and Central America (BP),,2018,3270.369141,
South and Central America (BP),,2019,3236.026123,
South and Central America (BP),,2020,2851.305664,
South and Central America (BP),,2021,3142.651367,
Spain,ESP,1965,166.3813629,ES
Spain,ESP,1966,196.8334198,ES
Spain,ESP,1967,238.4801025,ES
Spain,ESP,1968,253.3005981,ES
Spain,ESP,1969,288.3812561,ES
Spain,ESP,1970,328.9857483,ES
Spain,ESP,1971,362.1099548,ES
Spain,ESP,1972,381.8146362,ES
Spain,ESP,1973,458.6274414,ES
Spain,ESP,1974,480.7413635,ES
Spain,ESP,1975,499.9047546,ES
Spain,ESP,1976,567.0282593,ES
Spain,ESP,1977,535.3549194,ES
Spain,ESP,1978,551.2884521,ES
Spain,ESP,1979,584.3066406,ES
Spain,ESP,1980,618.668396,ES
Spain,ESP,1981,599.0389404,ES
Spain,ESP,1982,566.2869873,ES
Spain,ESP,1983,567.4309082,ES
Spain,ESP,1984,535.1809692,ES
Spain,ESP,1985,515.2207031,ES
Spain,ESP,1986,510.4785156,ES
Spain,ESP,1987,536.0966797,ES
Spain,ESP,1988,548.8795166,ES
Spain,ESP,1989,575.1789551,ES
Spain,ESP,1990,556.6000366,ES
Spain,ESP,1991,568.6486816,ES
Spain,ESP,1992,637.3579102,ES
Spain,ESP,1993,607.8931274,ES
Spain,ESP,1994,638.5445557,ES
Spain,ESP,1995,679.2640381,ES
Spain,ESP,1996,697.5842896,ES
Spain,ESP,1997,724.8376465,ES
Spain,ESP,1998,785.5994263,ES
Spain,ESP,1999,812.928894,ES
Spain,ESP,2000,823.6165161,ES
Spain,ESP,2001,858.1524048,ES
Spain,ESP,2002,865.2422485,ES
Spain,ESP,2003,885.7154541,ES
Spain,ESP,2004,906.6070557,ES
Spain,ESP,2005,914.4219971,ES
Spain,ESP,2006,920.4873047,ES
Spain,ESP,2007,927.296936,ES
Spain,ESP,2008,895.1655273,ES
Spain,ESP,2009,839.8647461,ES
Spain,ESP,2010,817.3200684,ES
Spain,ESP,2011,779.9971924,ES
Spain,ESP,2012,729.0678711,ES
Spain,ESP,2013,685.27948,ES
Spain,ESP,2014,683.4905396,ES
Spain,ESP,2015,706.5230103,ES
Spain,ESP,2016,730.2116699,ES
Spain,ESP,2017,733.986145,ES
Spain,ESP,2018,748.0570679,ES
Spain,ESP,2019,748.7286377,ES
Spain,ESP,2020,615.0779419,ES
Spain,ESP,2021,680.6800537,ES
Sri Lanka,LKA,1965,9.37451458,LK
Sri Lanka,LKA,1966,9.601324081,LK
Sri Lanka,LKA,1967,9.834314346,LK
Sri Lanka,LKA,1968,10.08140278,LK
Sri Lanka,LKA,1969,10.30350876,LK
Sri Lanka,LKA,1970,17.57452202,LK
Sri Lanka,LKA,1971,17.69009399,LK
Sri Lanka,LKA,1972,18.61162186,LK
Sri Lanka,LKA,1973,19.79703903,LK
Sri Lanka,LKA,1974,15.81242561,LK
Sri Lanka,LKA,1975,16.39197922,LK
Sri Lanka,LKA,1976,15.96242046,LK
Sri Lanka,LKA,1977,17.0613842,LK
Sri Lanka,LKA,1978,17.61727142,LK
Sri Lanka,LKA,1979,18.46776772,LK
Sri Lanka,LKA,1980,18.61011696,LK
Sri Lanka,LKA,1981,19.50078201,LK
Sri Lanka,LKA,1982,21.07038879,LK
Sri Lanka,LKA,1983,21.86578941,LK
Sri Lanka,LKA,1984,20.62396812,LK
Sri Lanka,LKA,1985,18.36742973,LK
Sri Lanka,LKA,1986,19.13430214,LK
Sri Lanka,LKA,1987,21.29007721,LK
Sri Lanka,LKA,1988,19.79378891,LK
Sri Lanka,LKA,1989,18.50724411,LK
Sri Lanka,LKA,1990,20.58785057,LK
Sri Lanka,LKA,1991,20.60421562,LK
Sri Lanka,LKA,1992,23.41690445,LK
Sri Lanka,LKA,1993,23.67165375,LK
Sri Lanka,LKA,1994,25.71401787,LK
Sri Lanka,LKA,1995,27.37843323,LK
Sri Lanka,LKA,1996,33.23660278,LK
Sri Lanka,LKA,1997,34.04011917,LK
Sri Lanka,LKA,1998,35.57687759,LK
Sri Lanka,LKA,1999,38.35612869,LK
Sri Lanka,LKA,2000,44.05652618,LK
Sri Lanka,LKA,2001,42.85943222,LK
Sri Lanka,LKA,2002,45.48564148,LK
Sri Lanka,LKA,2003,44.72518539,LK
Sri Lanka,LKA,2004,44.74943161,LK
Sri Lanka,LKA,2005,51.17344666,LK
Sri Lanka,LKA,2006,52.58452988,LK
Sri Lanka,LKA,2007,55.72862625,LK
Sri Lanka,LKA,2008,51.22880936,LK
Sri Lanka,LKA,2009,52.80861664,LK
Sri Lanka,LKA,2010,52.98066711,LK
Sri Lanka,LKA,2011,59.0773468,LK
Sri Lanka,LKA,2012,63.09419632,LK
Sri Lanka,LKA,2013,53.98740387,LK
Sri Lanka,LKA,2014,61.10745621,LK
Sri Lanka,LKA,2015,63.77180481,LK
Sri Lanka,LKA,2016,75.87825012,LK
Sri Lanka,LKA,2017,73.49901581,LK
Sri Lanka,LKA,2018,70.72488403,LK
Sri Lanka,LKA,2019,76.57341766,LK
Sri Lanka,LKA,2020,69.27200317,LK
Sri Lanka,LKA,2021,66.69932556,LK
Sweden,SWE,1965,229.7032471,SE
Sweden,SWE,1966,259.6566772,SE
Sweden,SWE,1967,258.7803955,SE
Sweden,SWE,1968,292.7101746,SE
Sweden,SWE,1969,313.5150452,SE
Sweden,SWE,1970,341.1420898,SE
Sweden,SWE,1971,320.8070984,SE
Sweden,SWE,1972,329.2850952,SE
Sweden,SWE,1973,336.5918274,SE
Sweden,SWE,1974,302.3184814,SE
Sweden,SWE,1975,301.4846802,SE
Sweden,SWE,1976,332.426178,SE
Sweden,SWE,1977,322.3305054,SE
Sweden,SWE,1978,389.061615,SE
Sweden,SWE,1979,418.8464355,SE
Sweden,SWE,1980,369.6261597,SE
Sweden,SWE,1981,332.4577942,SE
Sweden,SWE,1982,309.0679932,SE
Sweden,SWE,1983,268.6585999,SE
Sweden,SWE,1984,256.7061157,SE
Sweden,SWE,1985,275.2220154,SE
Sweden,SWE,1986,293.9449768,SE
Sweden,SWE,1987,253.7884369,SE
Sweden,SWE,1988,237.5639038,SE
Sweden,SWE,1989,228.2193756,SE
Sweden,SWE,1990,227.7401276,SE
Sweden,SWE,1991,196.2226715,SE
Sweden,SWE,1992,206.6894684,SE
Sweden,SWE,1993,203.1320953,SE
Sweden,SWE,1994,215.15242,SE
Sweden,SWE,1995,204.5839233,SE
Sweden,SWE,1996,218.7903595,SE
Sweden,SWE,1997,205.3377991,SE
Sweden,SWE,1998,231.6598511,SE
Sweden,SWE,1999,222.6026154,SE
Sweden,SWE,2000,192.1074524,SE
Sweden,SWE,2001,195.4119568,SE
Sweden,SWE,2002,198.4418182,SE
Sweden,SWE,2003,212.6277924,SE
Sweden,SWE,2004,203.5915985,SE
Sweden,SWE,2005,203.844223,SE
Sweden,SWE,2006,205.5351715,SE
Sweden,SWE,2007,200.6166229,SE
Sweden,SWE,2008,189.4597931,SE
Sweden,SWE,2009,182.3220062,SE
Sweden,SWE,2010,181.978241,SE
Sweden,SWE,2011,168.722641,SE
Sweden,SWE,2012,166.2284698,SE
Sweden,SWE,2013,164.0756226,SE
Sweden,SWE,2014,160.5834351,SE
Sweden,SWE,2015,157.4728241,SE
Sweden,SWE,2016,162.5843964,SE
Sweden,SWE,2017,160.9118958,SE
Sweden,SWE,2018,153.672226,SE
Sweden,SWE,2019,164.6311951,SE
Sweden,SWE,2020,146.9786072,SE
Sweden,SWE,2021,149.2567291,SE
Switzerland,CHE,1965,96.37957001,CH
Switzerland,CHE,1966,102.468071,CH
Switzerland,CHE,1967,110.8324585,CH
Switzerland,CHE,1968,122.9326553,CH
Switzerland,CHE,1969,133.6828156,CH
Switzerland,CHE,1970,149.8175964,CH
Switzerland,CHE,1971,158.9795685,CH
Switzerland,CHE,1972,162.9894867,CH
Switzerland,CHE,1973,175.4158173,CH
Switzerland,CHE,1974,156.1069031,CH
Switzerland,CHE,1975,150.1157684,CH
Switzerland,CHE,1976,156.0161896,CH
Switzerland,CHE,1977,156.8247223,CH
Switzerland,CHE,1978,160.8191681,CH
Switzerland,CHE,1979,154.1363983,CH
Switzerland,CHE,1980,154.0198975,CH
Switzerland,CHE,1981,142.5243835,CH
Switzerland,CHE,1982,134.6576233,CH
Switzerland,CHE,1983,147.3345947,CH
Switzerland,CHE,1984,142.6283264,CH
Switzerland,CHE,1985,145.1502075,CH
Switzerland,CHE,1986,158.848175,CH
Switzerland,CHE,1987,149.6258087,CH
Switzerland,CHE,1988,150.0609741,CH
Switzerland,CHE,1989,143.9930878,CH
Switzerland,CHE,1990,154.29776,CH
Switzerland,CHE,1991,156.9524841,CH
Switzerland,CHE,1992,159.1380615,CH
Switzerland,CHE,1993,149.1138,CH
Switzerland,CHE,1994,154.1016235,CH
Switzerland,CHE,1995,142.8000946,CH
Switzerland,CHE,1996,147.9240112,CH
Switzerland,CHE,1997,155.6261902,CH
Switzerland,CHE,1998,157.5451355,CH
Switzerland,CHE,1999,152.8743134,CH
Switzerland,CHE,2000,148.2862701,CH
Switzerland,CHE,2001,158.6958008,CH
Switzerland,CHE,2002,150.4198303,CH
Switzerland,CHE,2003,146.387619,CH
Switzerland,CHE,2004,145.6765137,CH
Switzerland,CHE,2005,148.302475,CH
Switzerland,CHE,2006,151.9946594,CH
Switzerland,CHE,2007,137.1069794,CH
Switzerland,CHE,2008,146.1408691,CH
Switzerland,CHE,2009,148.4489594,CH
Switzerland,CHE,2010,137.7715607,CH
Switzerland,CHE,2011,133.6291809,CH
Switzerland,CHE,2012,136.1354218,CH
Switzerland,CHE,2013,142.4948425,CH
Switzerland,CHE,2014,127.7439804,CH
Switzerland,CHE,2015,129.3361511,CH
Switzerland,CHE,2016,122.2246017,CH
Switzerland,CHE,2017,125.2369308,CH
Switzerland,CHE,2018,120.7085419,CH
Switzerland,CHE,2019,123.3756104,CH
Switzerland,CHE,2020,102.9138031,CH
Switzerland,CHE,2021,103.3662491,CH
Taiwan,TWN,1965,25.68817329,
Taiwan,TWN,1966,30.38877678,
Taiwan,TWN,1967,36.09286499,
Taiwan,TWN,1968,43.0464859,
Taiwan,TWN,1969,51.54931641,
Taiwan,TWN,1970,61.90600204,
Taiwan,TWN,1971,86.65053558,
Taiwan,TWN,1972,93.77132416,
Taiwan,TWN,1973,119.6249924,
Taiwan,TWN,1974,107.3830872,
Taiwan,TWN,1975,124.4416199,
Taiwan,TWN,1976,160.9016266,
Taiwan,TWN,1977,177.9930573,
Taiwan,TWN,1978,208.5923309,
Taiwan,TWN,1979,209.5899048,
Taiwan,TWN,1980,217.7682343,
Taiwan,TWN,1981,191.7102814,
Taiwan,TWN,1982,216.2127228,
Taiwan,TWN,1983,216.6806946,
Taiwan,TWN,1984,207.5522614,
Taiwan,TWN,1985,205.6966705,
Taiwan,TWN,1986,229.2052612,
Taiwan,TWN,1987,241.0596313,
Taiwan,TWN,1988,281.1455994,
Taiwan,TWN,1989,313.0752869,
Taiwan,TWN,1990,324.8757019,
Taiwan,TWN,1991,337.3233643,
Taiwan,TWN,1992,350.8878784,
Taiwan,TWN,1993,373.5243835,
Taiwan,TWN,1994,397.5515137,
Taiwan,TWN,1995,432.5578613,
Taiwan,TWN,1996,432.6465149,
Taiwan,TWN,1997,444.4490356,
Taiwan,TWN,1998,461.0142212,
Taiwan,TWN,1999,493.1103516,
Taiwan,TWN,2000,501.7044678,
Taiwan,TWN,2001,519.7989502,
Taiwan,TWN,2002,519.2650757,
Taiwan,TWN,2003,542.3451538,
Taiwan,TWN,2004,554.8023071,
Taiwan,TWN,2005,559.1844482,
Taiwan,TWN,2006,563.2839966,
Taiwan,TWN,2007,584.2241211,
Taiwan,TWN,2008,551.664978,
Taiwan,TWN,2009,541.6951904,
Taiwan,TWN,2010,567.0009155,
Taiwan,TWN,2011,523.940979,
Taiwan,TWN,2012,517.6386108,
Taiwan,TWN,2013,532.5873413,
Taiwan,TWN,2014,549.4267578,
Taiwan,TWN,2015,564.0059814,
Taiwan,TWN,2016,566.6258545,
Taiwan,TWN,2017,559.925293,
Taiwan,TWN,2018,558.3449097,
Taiwan,TWN,2019,529.031311,
Taiwan,TWN,2020,508.1609497,
Taiwan,TWN,2021,532.5452881,
Thailand,THA,1965,27.6963501,TH
Thailand,THA,1966,32.69146347,TH
Thailand,THA,1967,36.28415298,TH
Thailand,THA,1968,47.8284874,TH
Thailand,THA,1969,51.79970932,TH
Thailand,THA,1970,60.30305862,TH
Thailand,THA,1971,67.13237762,TH
Thailand,THA,1972,84.27272797,TH
Thailand,THA,1973,89.21047974,TH
Thailand,THA,1974,90.82000732,TH
Thailand,THA,1975,98.46376801,TH
Thailand,THA,1976,103.6707535,TH
Thailand,THA,1977,116.4801178,TH
Thailand,THA,1978,127.900589,TH
Thailand,THA,1979,130.5167236,TH
Thailand,THA,1980,136.3617249,TH
Thailand,THA,1981,128.823822,TH
Thailand,THA,1982,116.8388977,TH
Thailand,THA,1983,129.599411,TH
Thailand,THA,1984,136.1799469,TH
Thailand,THA,1985,128.4831848,TH
Thailand,THA,1986,133.2489319,TH
Thailand,THA,1987,144.7503052,TH
Thailand,THA,1988,165.1565247,TH
Thailand,THA,1989,196.0644684,TH
Thailand,THA,1990,237.0903473,TH
Thailand,THA,1991,252.9524536,TH
Thailand,THA,1992,281.2406006,TH
Thailand,THA,1993,324.1254883,TH
Thailand,THA,1994,361.3217163,TH
Thailand,THA,1995,406.1876526,TH
Thailand,THA,1996,449.5958252,TH
Thailand,THA,1997,451.4916077,TH
Thailand,THA,1998,409.8378601,TH
Thailand,THA,1999,431.5868225,TH
Thailand,THA,2000,419.1982422,TH
Thailand,THA,2001,414.6733704,TH
Thailand,THA,2002,448.517395,TH
Thailand,THA,2003,491.775116,TH
Thailand,THA,2004,545.1011963,TH
Thailand,THA,2005,543.0305786,TH
Thailand,THA,2006,538.4671021,TH
Thailand,THA,2007,544.2365723,TH
Thailand,THA,2008,528.6933594,TH
Thailand,THA,2009,555.9691162,TH
Thailand,THA,2010,576.5259399,TH
Thailand,THA,2011,584.6588745,TH
Thailand,THA,2012,614.2719727,TH
Thailand,THA,2013,620.7598267,TH
Thailand,THA,2014,625.6960449,TH
Thailand,THA,2015,650.0983887,TH
Thailand,THA,2016,671.9494019,TH
Thailand,THA,2017,689.9710693,TH
Thailand,THA,2018,703.2112427,TH
Thailand,THA,2019,710.0924072,TH
Thailand,THA,2020,629.0963745,TH
Thailand,THA,2021,623.8592529,TH
Trinidad and Tobago,TTO,1965,22.19790459,TT
Trinidad and Tobago,TTO,1966,22.35363388,TT
Trinidad and Tobago,TTO,1967,23.32183456,TT
Trinidad and Tobago,TTO,1968,23.76878738,TT
Trinidad and Tobago,TTO,1969,24.91828728,TT
Trinidad and Tobago,TTO,1970,25.56086159,TT
Trinidad and Tobago,TTO,1971,26.41343117,TT
Trinidad and Tobago,TTO,1972,42.87165833,TT
Trinidad and Tobago,TTO,1973,43.14619446,TT
Trinidad and Tobago,TTO,1974,42.48516464,TT
Trinidad and Tobago,TTO,1975,32.48155212,TT
Trinidad and Tobago,TTO,1976,36.52459717,TT
Trinidad and Tobago,TTO,1977,35.65530777,TT
Trinidad and Tobago,TTO,1978,32.08275223,TT
Trinidad and Tobago,TTO,1979,24.69454575,TT
Trinidad and Tobago,TTO,1980,19.5347538,TT
Trinidad and Tobago,TTO,1981,19.36061478,TT
Trinidad and Tobago,TTO,1982,21.47490501,TT
Trinidad and Tobago,TTO,1983,18.66898727,TT
Trinidad and Tobago,TTO,1984,15.96929073,TT
Trinidad and Tobago,TTO,1985,16.89595413,TT
Trinidad and Tobago,TTO,1986,18.23386002,TT
Trinidad and Tobago,TTO,1987,12.22130966,TT
Trinidad and Tobago,TTO,1988,11.07357502,TT
Trinidad and Tobago,TTO,1989,9.943670273,TT
Trinidad and Tobago,TTO,1990,14.86724377,TT
Trinidad and Tobago,TTO,1991,13.95740604,TT
Trinidad and Tobago,TTO,1992,19.86266899,TT
Trinidad and Tobago,TTO,1993,17.29501152,TT
Trinidad and Tobago,TTO,1994,13.18390656,TT
Trinidad and Tobago,TTO,1995,15.05340004,TT
Trinidad and Tobago,TTO,1996,17.40293694,TT
Trinidad and Tobago,TTO,1997,10.27435589,TT
Trinidad and Tobago,TTO,1998,11.79019737,TT
Trinidad and Tobago,TTO,1999,20.8542099,TT
Trinidad and Tobago,TTO,2000,20.64079475,TT
Trinidad and Tobago,TTO,2001,19.18290138,TT
Trinidad and Tobago,TTO,2002,21.74687576,TT
Trinidad and Tobago,TTO,2003,20.74758148,TT
Trinidad and Tobago,TTO,2004,22.76426315,TT
Trinidad and Tobago,TTO,2005,20.10963631,TT
Trinidad and Tobago,TTO,2006,21.98620987,TT
Trinidad and Tobago,TTO,2007,25.01716805,TT
Trinidad and Tobago,TTO,2008,26.62458229,TT
Trinidad and Tobago,TTO,2009,25.51396942,TT
Trinidad and Tobago,TTO,2010,26.45826149,TT
Trinidad and Tobago,TTO,2011,24.84927368,TT
Trinidad and Tobago,TTO,2012,23.72959328,TT
Trinidad and Tobago,TTO,2013,26.72850227,TT
Trinidad and Tobago,TTO,2014,23.9991188,TT
Trinidad and Tobago,TTO,2015,26.24131012,TT
Trinidad and Tobago,TTO,2016,27.77453423,TT
Trinidad and Tobago,TTO,2017,25.7787838,TT
Trinidad and Tobago,TTO,2018,24.33333778,TT
Trinidad and Tobago,TTO,2019,18.32484436,TT
Trinidad and Tobago,TTO,2020,16.42362976,TT
Trinidad and Tobago,TTO,2021,14.73343563,TT
Turkey,TUR,1965,41.98874283,TR
Turkey,TUR,1966,50.11611176,TR
Turkey,TUR,1967,58.84780502,TR
Turkey,TUR,1968,70.70332336,TR
Turkey,TUR,1969,78.65872192,TR
Turkey,TUR,1970,83.33808136,TR
Turkey,TUR,1971,98.78930664,TR
Turkey,TUR,1972,111.9864349,TR
Turkey,TUR,1973,136.5554657,TR
Turkey,TUR,1974,132.8713531,TR
Turkey,TUR,1975,146.7586517,TR
Turkey,TUR,1976,165.7758789,TR
Turkey,TUR,1977,187.7122498,TR
Turkey,TUR,1978,201.0745392,TR
Turkey,TUR,1979,179.0935059,TR
Turkey,TUR,1980,182.7016754,TR
Turkey,TUR,1981,180.0292206,TR
Turkey,TUR,1982,192.6778717,TR
Turkey,TUR,1983,202.6173859,TR
Turkey,TUR,1984,201.6364594,TR
Turkey,TUR,1985,211.2089386,TR
Turkey,TUR,1986,228.7444763,TR
Turkey,TUR,1987,258.1401367,TR
Turkey,TUR,1988,274.3424377,TR
Turkey,TUR,1989,258.5266418,TR
Turkey,TUR,1990,274.5052185,TR
Turkey,TUR,1991,267.4723206,TR
Turkey,TUR,1992,282.5664368,TR
Turkey,TUR,1993,323.7594604,TR
Turkey,TUR,1994,309.5860901,TR
Turkey,TUR,1995,347.1480103,TR
Turkey,TUR,1996,362.5716248,TR
Turkey,TUR,1997,357.1014709,TR
Turkey,TUR,1998,356.4585876,TR
Turkey,TUR,1999,354.8018188,TR
Turkey,TUR,2000,371.8375244,TR
Turkey,TUR,2001,346.0043335,TR
Turkey,TUR,2002,369.9281311,TR
Turkey,TUR,2003,364.5802917,TR
Turkey,TUR,2004,372.7711792,TR
Turkey,TUR,2005,368.0184631,TR
Turkey,TUR,2006,382.6081848,TR
Turkey,TUR,2007,389.5362854,TR
Turkey,TUR,2008,384.2224731,TR
Turkey,TUR,2009,391.056488,TR
Turkey,TUR,2010,381.2082214,TR
Turkey,TUR,2011,373.0214844,TR
Turkey,TUR,2012,391.9231567,TR
Turkey,TUR,2013,419.0951233,TR
Turkey,TUR,2014,431.0951538,TR
Turkey,TUR,2015,513.3199463,TR
Turkey,TUR,2016,549.1968994,TR
Turkey,TUR,2017,576.151123,TR
Turkey,TUR,2018,555.9552612,TR
Turkey,TUR,2019,558.2646484,TR
Turkey,TUR,2020,511.0084229,TR
Turkey,TUR,2021,524.6572266,TR
Turkmenistan,TKM,1985,57.5993576,TM
Turkmenistan,TKM,1986,41.93185043,TM
Turkmenistan,TKM,1987,41.8878212,TM
Turkmenistan,TKM,1988,41.85754395,TM
Turkmenistan,TKM,1989,41.81501007,TM
Turkmenistan,TKM,1990,54.81685257,TM
Turkmenistan,TKM,1991,61.30595016,TM
Turkmenistan,TKM,1992,59.06320953,TM
Turkmenistan,TKM,1993,33.98763657,TM
Turkmenistan,TKM,1994,34.1526413,TM
Turkmenistan,TKM,1995,31.38897133,TM
Turkmenistan,TKM,1996,36.5099411,TM
